"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år"
"SE624715-133405","WA17274296",383903,6243632,"Station","ACID",0,0.2381,-0.0303
"SE624715-133405","WA17274296",383903,6243632,"Station","IPS",0,0.3368,0.0134
"SE659670-142700","WA27353528",472633,6594083,"Station","ACID",0,0.8321,-0.025
"SE659670-142700","WA27353528",472633,6594083,"Station","IPS",0,0.3892,-0.0208
"SE726075-144043","WA32889936",477777,7257948,"Station","ACID",0,0.5316,-0.0646
"SE726075-144043","WA32889936",477777,7257948,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6038,0.018
"SE726075-144043","WA32889936",477777,7257948,"Station","DJ",0,0.2095,-0
"SE726075-144043","WA32889936",477777,7257948,"Station","IPS",0,1,0
"SE726075-144043","WA32889936",477777,7257948,"Station","MISA",-1,0.0379,-1.3608
"00206365",,446952,6175320,"Station","ACID",0,0.2517,0.0333
"00206365",,446952,6175320,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,1,-7e-4
"00206365",,446952,6175320,"Station","DJ",0,0.7819,0
"00206365",,446952,6175320,"Station","IPS",0,0.0814,-0.05
"00206365",,446952,6175320,"Station","MISA",1,0.0176,0.9621
"SE737675-158280","WA56061050",618591,7375724,"Station","ACID",0,0.1287,-0.0739
"SE737675-158280","WA56061050",618591,7375724,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4402,-0.0037
"SE737675-158280","WA56061050",618591,7375724,"Station","DJ",0,0.3631,-0
"SE737675-158280","WA56061050",618591,7375724,"Station","IPS",0,0.2254,-0.0125
"SE737675-158280","WA56061050",618591,7375724,"Station","MISA",0,0.1546,1.4765
"SE673303-133869","WA97449813",386086,6729678,"Station","ACID",0,0.2755,0.0117
"SE673303-133869","WA97449813",386086,6729678,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6584,0.0071
"SE673303-133869","WA97449813",386086,6729678,"Station","DJ",0,1,-0
"SE673303-133869","WA97449813",386086,6729678,"Station","IPS",0,1,0
"SE673303-133869","WA97449813",386086,6729678,"Station","MISA",0,0.1124,-0.0088
"SE635805-154005","WA35243626",588490,6356900,"Station","ACID",0,0.0543,0.05
"SE635805-154005","WA35243626",588490,6356900,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0549,0.0159
"SE635805-154005","WA35243626",588490,6356900,"Station","DJ",0,0.3029,0
"SE635805-154005","WA35243626",588490,6356900,"Station","IPS",0,0.4421,-0.025
"SE635805-154005","WA35243626",588490,6356900,"Station","MISA",1,0.0473,1.0345
"SE651360-153835","WA39935042",584934,6512366,"Station","ACID",0,0.3743,-0.0333
"SE651360-153835","WA39935042",584934,6512366,"Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.7603,-0.011
"SE651360-153835","WA39935042",584934,6512366,"Station","DJ",0,0.1387,-0.1214
"SE651360-153835","WA39935042",584934,6512366,"Station","IPS",0,0.2462,0.1
"SE651360-153835","WA39935042",584934,6512366,"Station","MISA",1,0.0028,2.5399
