"VattenID","MS_CD","Stationskoordinat E/Y","Stationskoordinat N/X","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år"
"SE726075-144043","WA32889936",477777,7257948,"Station","Individtäthet ringmaskar",0,0.235,1.6857
"00206365",,446952,6175320,"Station","Individtäthet alla bottendjur",0,0.3731,-20.2714
"00206365",,446952,6175320,"Station","Individtäthet blötdjur",0,0.766,0.2222
"00206365",,446952,6175320,"Station","Individtäthet leddjur - insekter",0,0.1659,-19.2769
"00206365",,446952,6175320,"Station","Individtäthet leddjur - kräftdjur",-1,0.0075,-7.1027
"00206365",,446952,6175320,"Station","Individtäthet ringmaskar",1,0.0331,8.7667
"SE737675-158280","WA56061050",618591,7375724,"Station","Individtäthet alla bottendjur",0,0.9212,-1.0667
"SE737675-158280","WA56061050",618591,7375724,"Station","Individtäthet blötdjur",0,0.0652,0.2144
"SE737675-158280","WA56061050",618591,7375724,"Station","Individtäthet leddjur - insekter",0,0.8431,-3.28
"SE737675-158280","WA56061050",618591,7375724,"Station","Individtäthet ringmaskar",0,0.0829,1
"SE635805-154005","WA35243626",588490,6356900,"Station","Individtäthet alla bottendjur",0,0.5526,-30.85
"SE635805-154005","WA35243626",588490,6356900,"Station","Individtäthet blötdjur",0,0.1659,-8.8667
"SE635805-154005","WA35243626",588490,6356900,"Station","Individtäthet leddjur - insekter",0,0.7665,-15.6
"SE635805-154005","WA35243626",588490,6356900,"Station","Individtäthet leddjur - kräftdjur",0,0.784,-0.376
"SE635805-154005","WA35243626",588490,6356900,"Station","Individtäthet ringmaskar",0,0.1507,3.6
"SE651360-153835","WA39935042",584934,6512366,"Station","Individtäthet alla bottendjur",0,0.1005,87.25
"SE651360-153835","WA39935042",584934,6512366,"Station","Individtäthet blötdjur",0,0.5112,3.5833
"SE651360-153835","WA39935042",584934,6512366,"Station","Individtäthet leddjur - insekter",0,0.1005,62.9
"SE651360-153835","WA39935042",584934,6512366,"Station","Individtäthet leddjur - kräftdjur",1,0.016,5.2857
"SE651360-153835","WA39935042",584934,6512366,"Station","Individtäthet ringmaskar",0,0.1242,2.0727
"SE631625-133602","WA61549092",385060,6312710,"Station","Individtäthet leddjur - kräftdjur",0,0.1061,0.0873
"SE683560-154758","WA68445149",590204,6834360,"Station","Individtäthet alla bottendjur",0,0.5915,-28.6667
"SE683560-154758","WA68445149",590204,6834360,"Station","Individtäthet blötdjur",0,0.2626,-0
"SE683560-154758","WA68445149",590204,6834360,"Station","Individtäthet leddjur - insekter",0,0.5915,-26.1667
"SE683560-154758","WA68445149",590204,6834360,"Station","Individtäthet ringmaskar",0,0.7183,0.1667
