"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE650061-142276","Station","MILA 2018",0,0.6238,-0.1584,0
"SE744629-167999","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.002,0.0296,0
"SE744629-167999","Station","MILA 2018",0,0.3321,-0.2185,0
"SE615375-137087","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0123,-0.0184,0
"SE615375-137087","Station","Bentiskt kvalitetsindex",0,0.2372,7e-4,0
"SE615375-137087","Station","MILA 2018",0,0.3153,0.2444,0
"SE617797-135339","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1858,-0.0091,0
"SE617797-135339","Station","Total biovolym växtplankton",0,0.189,0.0175,0
"SE617797-135339","Station","Bentiskt kvalitetsindex",-1,0.0275,-0.053,0
"SE617797-135339","Station","Total biovolym cyanobakterier",1,0.0244,0.0181,0
"SE617797-135339","Station","MILA 2018",0,0.6593,-0.0742,0
"SE673534-153381","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8739,0.0012,0
"SE673534-153381","Station","Total biovolym växtplankton",0,0.6277,0.0055,0
"SE673534-153381","Station","Bentiskt kvalitetsindex",0,0.8183,-0,0
"SE673534-153381","Station","Total biovolym cyanobakterier",0,0.6593,-1e-4,0
"SE673534-153381","Station","MILA 2018",0,1,0.0011,0
"SE684386-156156","Station","Klorofyll a",1,0.0067,0.1222,1
"SE758677-161050","Station","Total biovolym växtplankton",0,0.5513,-5e-4,0
"SE758677-161050","Station","Total biovolym cyanobakterier",0,1,0,0
"SE638665-129243","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.297,0.0115,0
"SE638665-129243","Station","Total biovolym växtplankton",1,0.0302,0.0245,0
"SE638665-129243","Station","Bentiskt kvalitetsindex",0,0.6517,-0,0
"SE638665-129243","Station","Total biovolym cyanobakterier",1,0.0031,6e-4,0
"SE638665-129243","Station","MILA 2018",1,3e-4,0.9496,0
"SE623161-142148","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.9648,7e-4,0
"SE623161-142148","Station","Total biovolym växtplankton",0,0.7704,0.004,0
"SE623161-142148","Station","Bentiskt kvalitetsindex",0,0.8883,0.0014,0
"SE623161-142148","Station","Total biovolym cyanobakterier",0,0.4198,-0,0
"SE623161-142148","Station","MILA 2018",1,0.0106,0.3548,0
"SE655380-155738","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6274,0.0033,0
"SE655380-155738","Station","Total biovolym växtplankton",-1,0.0335,-0.3138,0
"SE655380-155738","Station","Bentiskt kvalitetsindex",0,0.8201,-0,0
"SE655380-155738","Station","Total biovolym cyanobakterier",0,0.0551,-0.2122,0
"SE655380-155738","Station","MILA 2018",0,0.378,0.2811,0
"SE660804-142742","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0982,0.0143,0
"SE660804-142742","Station","Total biovolym växtplankton",0,0.4655,-0.0045,0
"SE660804-142742","Station","Bentiskt kvalitetsindex",1,0.0315,0.0148,0
"SE660804-142742","Station","Total biovolym cyanobakterier",,0.05,4e-4,0
"SE660804-142742","Station","MILA 2018",0,0.1583,-0.21560000000000001,0
"SE656206-159170","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0031,0.0206,0
"SE656206-159170","Station","Total biovolym växtplankton",0,0.3383,0.0039,0
"SE656206-159170","Station","Bentiskt kvalitetsindex",0,0.4054,-0,0
"SE656206-159170","Station","Total biovolym cyanobakterier",0,0.7614,-5e-4,0
"SE656206-159170","Station","MILA 2018",0,0.9005,-0.0309,0
"SE644987-152393","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6969,0.0041,0
"SE644987-152393","Station","MILA 2018",-1,7e-4,-0.7008,0
"SE624038-143063","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8674,-0.001,0
"SE624038-143063","Station","Total biovolym växtplankton",-1,0.0371,-0.0504,0
"SE624038-143063","Station","Bentiskt kvalitetsindex",0,0.7878,-0,0
"SE624038-143063","Station","Total biovolym cyanobakterier",0,0.917,0,0
"SE624038-143063","Station","MILA 2018",1,0,1.7075,0
"SE656590-164240","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.055,0.0165,0
"SE656590-164240","Station","Bentiskt kvalitetsindex",1,4e-4,0.0351,0
"SE656590-164240","Station","MILA 2018",1,0.0063,0.5436,0
"SE664410-136192","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5041,0.0105,0
"SE664410-136192","Station","Total biovolym växtplankton",1,0.0325,0.0077,0
"SE664410-136192","Station","Bentiskt kvalitetsindex",0,0.0753,0.0253,0
"SE664410-136192","Station","Total biovolym cyanobakterier",0,0.3947,-0,0
"SE664410-136192","Station","MILA 2018",0,0.8349,-0.0685,0
"SE659105-133982","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8837,-0.001,0
"SE659105-133982","Station","Total biovolym växtplankton",0,0.0874,-0.1773,0
"SE659105-133982","Station","Bentiskt kvalitetsindex",0,0.0567,-0,0
"SE659105-133982","Station","Total biovolym cyanobakterier",0,0.2603,-0.079,0
"SE659105-133982","Station","MILA 2018",0,0.0799,0.5281,0
"SE663532-148571","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.5446,0.0043,0
"SE663532-148571","Station","MILA 2018",0,0.3376,-0.2523,0
"SE742829-183168","Station","Total biovolym växtplankton",1,1e-4,0.0424,0
"SE742829-183168","Station","Total biovolym cyanobakterier",1,6e-4,0.0127,0
"SE629570-135470","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0247,0.0261,0
"SE629570-135470","Station","Total biovolym växtplankton",-1,1e-4,-0.4148,0
"SE629570-135470","Station","Bentiskt kvalitetsindex",0,0.8825,-0,0
"SE629570-135470","Station","Total biovolym cyanobakterier",0,0.5087,-0,0
"SE629570-135470","Station","MILA 2018",1,7e-4,0.6218,0
"SE708619-162132","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0109,0.0133,0
"SE708619-162132","Station","MILA 2018",0,0.4137,-0.2743,0
"SE652177-159038","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3536,-0.0037,0
"SE652177-159038","Station","Total biovolym växtplankton",-1,3e-4,-0.0961,0
"SE652177-159038","Station","Bentiskt kvalitetsindex",-1,0.0012,-0.0051,0
"SE652177-159038","Station","Total biovolym cyanobakterier",-1,0.0031,-0.029,0
"SE652177-159038","Station","MILA 2018",0,0.0778,0.4358,0
"SE686849-145214","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.304,-0.0122,0
"SE686849-145214","Station","Bentiskt kvalitetsindex",0,0.6874,-0,0
"SE686849-145214","Station","MILA 2018",0,0.0973,0.5149,0
"SE624421-147234","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0638,0.0112,0
"SE624421-147234","Station","MILA 2018",0,0.2171,0.3938,0
"SE665175-157559","Station","Total biovolym växtplankton",1,0.0122,0.0107,0
"SE665175-157559","Station","Total biovolym cyanobakterier",0,0.0561,7e-4,0
"SE651573-152481","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.7912,0.0035,0
"SE651573-152481","Station","MILA 2018",-1,0.0063,-0.4535,0
"SE633344-130068","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2723,0.0093,0
"SE633344-130068","Station","Bentiskt kvalitetsindex",0,0.9623,-0,0
"SE633344-130068","Station","MILA 2018",0,0.6913,0.0595,0
"SE672467-148031","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3897,-0.006,0
"SE672467-148031","Station","Total biovolym växtplankton",1,0.0271,0.0052,0
"SE672467-148031","Station","Bentiskt kvalitetsindex",0,0.1188,1e-4,0
"SE672467-148031","Station","Total biovolym cyanobakterier",1,0.0335,3e-4,0
"SE672467-148031","Station","MILA 2018",1,0.0173,0.6271,0
"SE628606-133205","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6432,0.0036,0
"SE628606-133205","Station","MILA 2018",0,0.234,-0.2619,0
"SE644463-139986","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1754,0.0123,0
"SE644463-139986","Station","Total biovolym växtplankton",0,0.0585,-0.0075,0
"SE644463-139986","Station","Total biovolym cyanobakterier",0,0.0913,0,0
"SE644463-139986","Station","MILA 2018",0,0.5283,0.2348,0
"SE683673-154083","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0081,-0.0183,0
"SE683673-154083","Station","MILA 2018",0,0.2704,0.1967,0
"SE716717-158596","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2099,0.0083,0
"SE716717-158596","Station","Total biovolym växtplankton",0,0.7436,0.0013,0
"SE716717-158596","Station","Bentiskt kvalitetsindex",0,0.8673,-6e-4,0
"SE716717-158596","Station","Total biovolym cyanobakterier",0,0.427,-2e-4,0
"SE716717-158596","Station","MILA 2018",1,0.0052,0.9052,0
"SE731799-151196","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3989,0.0098,0
"SE731799-151196","Station","MILA 2018",1,0.0106,0.4655,0
"SE655605-158820","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8426,0.0014,0
"SE655605-158820","Station","MILA 2018",0,0.1029,0.277,0
"SE655209-126937","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2615,0.0145,0
"SE655209-126937","Station","Total biovolym växtplankton",0,0.0627,-0.0017,0
"SE655209-126937","Station","Bentiskt kvalitetsindex",0,0.5307,0,0
"SE655209-126937","Station","Total biovolym cyanobakterier",0,0.4597,0,0
"SE655209-126937","Station","MILA 2018",0,0.0655,0.5292,0
"SE631360-146750","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4273,0.0045,0
"SE631360-146750","Station","MILA 2018",0,0.6593,0.0765,0
"SE656850-143696","Station","Klorofyll a",0,0.8202,0.0299,1
"SE630558-134327","Station","Total biovolym växtplankton",-1,1e-4,-0.1203,0
"SE630558-134327","Station","Bentiskt kvalitetsindex",0,0.6884,0,0
"SE630558-134327","Station","Total biovolym cyanobakterier",0,0.089,0,0
"SE622803-144609","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0012,0.0227,0
"SE622803-144609","Station","Total biovolym växtplankton",0,0.0666,0.0213,0
"SE622803-144609","Station","Bentiskt kvalitetsindex",1,5e-4,0.0192,0
"SE622803-144609","Station","Total biovolym cyanobakterier",1,0.0025,1e-4,0
"SE622803-144609","Station","MILA 2018",1,0,1.2885,0
"SE711365-171748","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1518,0.0095,0
"SE711365-171748","Station","Total biovolym växtplankton",0,1,8e-4,0
"SE711365-171748","Station","Bentiskt kvalitetsindex",0,0.3001,0.0027,0
"SE711365-171748","Station","Total biovolym cyanobakterier",0,0.0628,9e-4,0
"SE711365-171748","Station","MILA 2018",0,0.2901,-0.1751,0
"SE637120-145525","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3893,0.0083,0
"SE637120-145525","Station","Total biovolym växtplankton",-1,0.0042,-0.2033,0
"SE637120-145525","Station","Bentiskt kvalitetsindex",1,0.0018,0.035,0
"SE637120-145525","Station","Total biovolym cyanobakterier",-1,0.0055,-0.0852,0
"SE637120-145525","Station","MILA 2018",0,0.1457,0.3551,0
"SE637121-151366","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.9472,-0,0
"SE637121-151366","Station","Total biovolym växtplankton",0,0.3428,-0.0047,0
"SE637121-151366","Station","Bentiskt kvalitetsindex",0,0.2898,0.0058,0
"SE637121-151366","Station","Total biovolym cyanobakterier",0,0.5666,6e-4,0
"SE637121-151366","Station","MILA 2018",0,0.4806,-0.3106,0
"SE660688-164478","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.0523,0.0091,0
"SE660688-164478","Station","Total biovolym växtplankton",0,0.0912,0.012,0
"SE660688-164478","Station","Bentiskt kvalitetsindex",-1,0.0426,-0.0375,0
"SE660688-164478","Station","Total biovolym cyanobakterier",0,0.1445,0.002,0
"SE660688-164478","Station","MILA 2018",0,0.9297,-0.0014,0
"SE629026-147562","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.264,-0.0065,0
"SE629026-147562","Station","Total biovolym växtplankton",-1,6e-4,-0.2238,0
"SE629026-147562","Station","Bentiskt kvalitetsindex",0,0.7563,0,0
"SE629026-147562","Station","Total biovolym cyanobakterier",0,0.1681,-0,0
"SE629026-147562","Station","MILA 2018",0,0.6374,0.0893,0
"SE690345-149315","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1278,-0.0087,0
"SE690345-149315","Station","MILA 2018",0,1,0.0042,0
"SE661521-130182","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.4041,0.011,0
"SE661521-130182","Station","Total biovolym växtplankton",0,0.4161,-0.0052,0
"SE661521-130182","Station","Bentiskt kvalitetsindex",0,0.1076,0,0
"SE661521-130182","Station","Total biovolym cyanobakterier",0,0.243,2e-4,0
"SE661521-130182","Station","MILA 2018",0,0.8025,0.117,0
"SE691365-156127","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3897,0.0048,0
"SE691365-156127","Station","Total biovolym växtplankton",0,0.4982,0.008,0
"SE691365-156127","Station","Total biovolym cyanobakterier",1,0.0471,0.0032,0
"SE691365-156127","Station","MILA 2018",0,0.0641,-0.4231,0
"SE698918-158665","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2186,-0.0078,0
"SE698918-158665","Station","Total biovolym växtplankton",0,0.4419,-0.0025,0
"SE698918-158665","Station","Bentiskt kvalitetsindex",-1,0.0101,,0
"SE698918-158665","Station","Total biovolym cyanobakterier",1,0.024,6e-4,0
"SE698918-158665","Station","MILA 2018",0,0.0799,-0.4683,0
"SE655863-129783","Station","Total biovolym växtplankton",0,0.6572,-0.0014,0
"SE655863-129783","Station","Bentiskt kvalitetsindex",0,0.2714,0,0
"SE655863-129783","Station","Total biovolym cyanobakterier",0,0.6572,1e-4,0
"SE728744-162653","Station","Total biovolym växtplankton",0,0.3321,0.0018,0
"SE728744-162653","Station","Total biovolym cyanobakterier",0,0.7576,0,0
"SE650398-139136","Station","Total biovolym växtplankton",0,0.1303,-0.2626,0
"SE650398-139136","Station","Bentiskt kvalitetsindex",0,0.8138,0,0
"SE650398-139136","Station","Total biovolym cyanobakterier",0,0.1886,-0.0843,0
"SE758208-161749","Station","Klorofyll a",0,0.4125,-0.0036,0
"SE633989-140731","Station","Klorofyll a",0,0.4534,-0.1889,0
"SE655275-153234","Station","Klorofyll a",0,0.1027,0.8769,0
"SE642489-151724","Station","Klorofyll a",0,0.4391,-0.01,0
"SE647050-130644","Station","Klorofyll a",0,0.3543,0.1375,0
"SE658485-138380","Station","Klorofyll a",0,0.9802,0,1
"SE657905-134965","Station","Klorofyll a",0,0.5788,-0.0333,1
"SE623624-141149","Station","Klorofyll a",0,0.5962,0.125,0
"SE642555-168553","Station","Klorofyll a",-1,0.0166,-0.04,0
"SE733110-182955","Station","Klorofyll a",0,0.2334,0.4385,0
"SE713404-172465","Station","Klorofyll a",0,0.512,0.0188,0
"SE652707-159032","Station","Klorofyll a",0,0.2161,0.05,0
"SE680235-141799","Station","Klorofyll a",0,0.7742,-0.0038,0
"SE728095-175926","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0497,-0.013,0
"SE728095-175926","Station","Klorofyll a",0,0.1171,0.04,0
"SE728095-175926","Station","MILA 2018",0,0.3624,-0.1912,0
"NW627437-149509","Station","Klorofyll a",0,0.4943,-0.026,0
"SE658086-130264","Station","Klorofyll a",0,0.3106,0.15,0
"SE664197-149337","Station","Klorofyll a",0,0.2239,-0.02,0
"SE662050-140875","Station","Klorofyll a",0,0.0955,0.2917,1
"SE708512-152086","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.8885,-0.002,0
"SE708512-152086","Station","Total biovolym växtplankton",0,0.2337,0.0036,0
"SE708512-152086","Station","Bentiskt kvalitetsindex",0,0.2991,0,0
"SE708512-152086","Station","Total biovolym cyanobakterier",0,0.1574,2e-4,0
"SE708512-152086","Station","Klorofyll a",0,0.2912,0.02,0
"SE708512-152086","Station","MILA 2018",0,0.4137,0.2178,0
"SE656263-156963","Station","Klorofyll a",0,0.3615,0.0333,0
"SE713131-144608","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,1,0,0
"SE713131-144608","Station","Bentiskt kvalitetsindex",0,0.5415,-0.0063,0
"SE713131-144608","Station","Klorofyll a",0,0.2207,-0.0133,0
"SE713131-144608","Station","MILA 2018",0,0.4137,0.3196,0
"SE663365-161779","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",-1,0.0055,-0.0256,0
"SE663365-161779","Station","Bentiskt kvalitetsindex",0,0.3257,0,0
"SE663365-161779","Station","Klorofyll a",0,1,0.0167,0
"SE663365-161779","Station","MILA 2018",,0.05,-0.2303,0
"NW653647-125036","Station","Klorofyll a",0,0.5511,0.0042,0
"SE663907-156927","Station","Klorofyll a",0,0.3319,0.0857,0
"SE663907-156927","Station","Klorofyll a",,,,1
"SE651558-143620","Station","Klorofyll a",0,0.4273,-0.1125,0
"SE633025-142267","Station","Klorofyll a",0,0.9824,-0,0
"SE638725-146677","Station","Klorofyll a",0,0.6909,0.0176,0
"NW645343-128665","Station","Klorofyll a",-1,1e-4,-0.1905,0
"SE704082-148125","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1015,-0.0135,0
"SE704082-148125","Station","Total biovolym växtplankton",1,0.0035,0.0046,0
"SE704082-148125","Station","Bentiskt kvalitetsindex",0,0.3414,0.0046,0
"SE704082-148125","Station","Total biovolym cyanobakterier",0,0.1472,2e-4,0
"SE704082-148125","Station","Klorofyll a",0,0.1395,-0.0275,0
"SE704082-148125","Station","MILA 2018",0,0.7098,0.2587,0
"SE660749-161885","Station","Klorofyll a",0,0.1407,0.0821,0
"SE672729-138082","Station","Klorofyll a",0,0.1396,0.18,0
"SE642122-148744","Station","Klorofyll a",0,0.1958,0.042,0
"SE677506-156174","Station","Klorofyll a",0,0.3146,0.3016,0
"SE651578-146163","Station","Klorofyll a",0,0.7083,0.0186,0
"NW633246-141963","Station","Klorofyll a",0,0.5369,-0.05,0
"SE635878-137392","Station","Klorofyll a",0,1,0,0
"SE667151-149602","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2525,0.0064,0
"SE667151-149602","Station","Klorofyll a",0,0.2507,0.0333,0
"SE667151-149602","Station","MILA 2018",0,0.5283,0.1842,0
"SE704955-159090","Station","Klorofyll a",-1,0.008,-0.0625,0
"SE658444-137449","Station","Klorofyll a",0,0.7848,-0.0183,1
"SE632231-136476","Station","Klorofyll a",0,0.3458,-0.2619,0
"NW643960-127717","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0398,0.0271,0
"NW643960-127717","Station","Klorofyll a",1,0.0014,0.0667,0
"NW643960-127717","Station","MILA 2018",0,0.0585,0.3276,0
"SE615365-134524","Station","Klorofyll a",0,0.07,-1.0028,0
"SE630605-144655","Station","Klorofyll a",0,1,-0,0
"SE632515-146675","Station","Klorofyll a",0,0.1841,-0.0286,0
"SE639047-149701","Station","Klorofyll a",0,0.2418,0.025,0
"SE650061-142276","Station","Klorofyll a",0,0.0547,0.0882,0
"SE744629-167999","Station","Klorofyll a",0,0.5796,0.0028,0
"NW683582-154935","Station","Klorofyll a",0,0.7742,0.0045,0
"SE658030-136440","Station","Klorofyll a",0,0.1382,0.055,1
"SE657929-136370","Station","Klorofyll a",0,0.1453,0.05,1
"SE658180-135950","Station","Klorofyll a",0,0.2893,0.0425,1
"SE655080-140160","Station","Klorofyll a",0,0.124,0.1481,1
"SE655065-140457","Station","Klorofyll a",0,0.4117,0.1658,1
"SE615375-137087","Station","Total biovolym växtplankton",0,0.503,-0.147,0
"SE615375-137087","Station","Total biovolym cyanobakterier",0,0.9802,0.0057,0
"SE615375-137087","Station","Klorofyll a",0,1,0.0692,0
"SE617797-135339","Station","Klorofyll a",0,0.7792,0.085,0
"SE657485-134550","Station","Klorofyll a",0,0.0908,-0.1636,1
"SE673534-153381","Station","Klorofyll a",0,0.4545,0.05,0
"SE652412-143738","Station","Klorofyll a",0,0.8425,-0.013,0
"SE638665-129243","Station","Klorofyll a",1,2e-4,0.25,0
"SE623161-142148","Station","Klorofyll a",0,0.1856,0.0545,0
"SE655380-155738","Station","Klorofyll a",0,0.4137,-0.4929,0
"SE660804-142742","Station","Klorofyll a",0,0.8329,0,0
"SE736804-160569","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2155,-0.0183,0
"SE736804-160569","Station","Total biovolym växtplankton",1,0.0467,0.0016,0
"SE736804-160569","Station","Bentiskt kvalitetsindex",0,0.2117,0,0
"SE736804-160569","Station","Total biovolym cyanobakterier",0,0.4834,-1e-4,0
"SE736804-160569","Station","Klorofyll a",0,0.2512,-0.0045,0
"SE736804-160569","Station","MILA 2018",0,0.8701,-0.0155,0
"SE651196-137852","Station","Bentiskt kvalitetsindex",0,0.1605,0.021,1
"SE651817-138798","Station","Bentiskt kvalitetsindex",0,0.9063,0,1
"SE665654-149206","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.112,-0.0099,0
"SE665654-149206","Station","Klorofyll a",0,0.7566,0.0059,0
"SE665654-149206","Station","MILA 2018",0,0.3153,-0.2438,0
"SE656206-159170","Station","Klorofyll a",-1,0.0149,-0.1,0
"SE741340-153576","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.2063,-0.0161,0
"SE741340-153576","Station","Total biovolym växtplankton",0,0.7468,-2e-4,0
"SE741340-153576","Station","Bentiskt kvalitetsindex",0,0.6669,0,0
"SE741340-153576","Station","Total biovolym cyanobakterier",0,0.1285,0,0
"SE741340-153576","Station","Klorofyll a",0,0.0706,-0.0089,0
"SE741340-153576","Station","MILA 2018",-1,0.0183,-0.9543,0
"SE655410-133225","Station","Klorofyll a",0,0.602,-0.0299,1
"SE658205-134379","Station","Klorofyll a",0,0.7311,-0.04,1
"SE644987-152393","Station","Klorofyll a",-1,0.0193,-0.058,0
"SE624038-143063","Station","Klorofyll a",0,0.494,0.1,0
"SE656590-164240","Station","Total biovolym växtplankton",1,0.0219,0.0048,0
"SE656590-164240","Station","Total biovolym cyanobakterier",1,0.0013,1e-4,0
"SE656590-164240","Station","Klorofyll a",1,0.0467,0.0608,0
"SE664410-136192","Station","Klorofyll a",1,0.0467,0.049,0
"SE659105-133982","Station","Klorofyll a",0,0.8255,-0.2417,0
"SE690617-134197","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6912,-0.0028,0
"SE690617-134197","Station","Total biovolym växtplankton",0,0.0597,0.0027,0
"SE690617-134197","Station","Bentiskt kvalitetsindex",0,0.8455,0,0
"SE690617-134197","Station","Total biovolym cyanobakterier",1,0.0194,2e-4,0
"SE690617-134197","Station","Klorofyll a",0,0.8738,0.0023,0
"SE690617-134197","Station","MILA 2018",0,0.3587,0.2587,0
"SE663532-148571","Station","Klorofyll a",0,0.5512,0.0136,0
"SE742829-183168","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.1117,0.0098,0
"SE742829-183168","Station","Bentiskt kvalitetsindex",-1,0.0081,-0.038,0
"SE742829-183168","Station","Klorofyll a",1,0.0043,0.125,0
"SE742829-183168","Station","MILA 2018",0,0.2158,-0.4361,0
"SE629570-135470","Station","Klorofyll a",0,0.2797,-0.6,0
"SE708619-162132","Station","Klorofyll a",1,4e-4,0.04,0
"NW652888-125811","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.002,0.02,0
"NW652888-125811","Station","Klorofyll a",0,0.6593,-0.1022,0
"NW652888-125811","Station","MILA 2018",0,0.0798,-0.232,0
"SE652177-159038","Station","Klorofyll a",-1,1e-4,-0.5333,0
"SE686849-145214","Station","Total biovolym växtplankton",0,0.7261,-0.0016,0
"SE686849-145214","Station","Total biovolym cyanobakterier",0,0.1682,6e-4,0
"SE686849-145214","Station","Klorofyll a",0,0.365,-0.0265,0
"SE624421-147234","Station","Klorofyll a",0,0.6276,-0.0773,0
"SE658050-137680","Station","Klorofyll a",0,0.5675,0.0243,1
"SE665175-157559","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.6913,-0.0016,0
"SE665175-157559","Station","Bentiskt kvalitetsindex",0,0.1003,0,0
"SE665175-157559","Station","Klorofyll a",1,0.0393,0.0952,0
"SE665175-157559","Station","MILA 2018",0,0.2158,0.3163,0
"SE651573-152481","Station","Klorofyll a",0,0.6428,0.0143,0
"SE633344-130068","Station","Total biovolym växtplankton",0,0.5226,0.0034,0
"SE633344-130068","Station","Total biovolym cyanobakterier",0,0.0778,0.0012,0
"SE633344-130068","Station","Klorofyll a",0,0.5748,-0.0326,0
"SE672467-148031","Station","Klorofyll a",0,0.505,0.0133,0
"SE628606-133205","Station","Klorofyll a",0,0.7242,-0.0143,0
"SE644463-139986","Station","Klorofyll a",0,0.9441,0,0
"SE638317-138010","Station","Klorofyll a",0,0.0706,-0.05,0
"SE683673-154083","Station","Klorofyll a",0,0.0543,0.0239,0
"SE656515-164330","Station","Klorofyll a",0,0.643,0.01,0
"SE716717-158596","Station","Klorofyll a",0,0.3034,0.0375,0
"SE695220-143383","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",1,0.0319,0.0416,0
"SE695220-143383","Station","Total biovolym växtplankton",0,0.2345,-0.0064,0
"SE695220-143383","Station","Bentiskt kvalitetsindex",0,0.4115,-0.0074,0
"SE695220-143383","Station","Total biovolym cyanobakterier",0,0.5974,-2e-4,0
"SE695220-143383","Station","Klorofyll a",0,0.815,0.0054,0
"SE695220-143383","Station","MILA 2018",0,0.2906,-0.728,0
"SE706083-132287","Station","Generell påverkan på bottenfauna i sötvatten (ASPT)",0,0.3149,0.0172,0
"SE706083-132287","Station","Total biovolym växtplankton",0,0.1167,0.001,0
"SE706083-132287","Station","Bentiskt kvalitetsindex",0,0.0541,-0.0117,0
"SE706083-132287","Station","Total biovolym cyanobakterier",0,0.2071,0,0
"SE706083-132287","Station","Klorofyll a",0,0.5726,0.0053,0
"SE706083-132287","Station","MILA 2018",1,0.0071,1.0356,0
"SE731799-151196","Station","Klorofyll a",0,0.5692,0,0
"SE655605-158820","Station","Klorofyll a",0,0.7913,0.0067,0
"SE640364-129240","Station","Klorofyll a",-1,0.0316,-0.03,0
"SE631360-146750","Station","Klorofyll a",-1,2e-4,-0.84,0
"SE630558-134327","Station","Klorofyll a",0,0.8533,-0.0571,0
"SE622803-144609","Station","Klorofyll a",0,0.3313,0.075,0
"SE711365-171748","Station","Klorofyll a",0,0.3265,0.0833,0
"SE637120-145525","Station","Klorofyll a",-1,0.002,-1.8125,0
"SE637121-151366","Station","Klorofyll a",0,0.7644,0,0
"SE660688-164478","Station","Klorofyll a",1,0.0014,0.25,0
"SE629026-147562","Station","Klorofyll a",0,0.3624,-0.3145,0
"SE670275-146052","Station","Klorofyll a",0,0.9824,-0,0
"SE690345-149315","Station","Klorofyll a",0,0.2069,0.0273,0
"SE661521-130182","Station","Klorofyll a",0,0.4929,-0.0375,0
"SE691365-156127","Station","Klorofyll a",0,0.1347,0.1,0
"SE698918-158665","Station","Klorofyll a",0,0.659,-0.0143,0
"SE751252-175433","Station","Klorofyll a",0,0.1876,-0.0138,0
"NW664611-148550","Station","Klorofyll a",-1,0.0393,-0.0167,0
